name,description,founded_year,funding_total_usd,funding_stage,founders,investors,categories,city,region,country,sector,website,linkedin_url,crunchbase_url,source_url,extraction_date,market_size_billion,cagr_percent,timing_score,competitor_count,market_stage,confidence_score_market,us_sentiment,sea_sentiment,total_funding_billion,momentum_score
Origami Agents,Origami Agents is an IT and Internet firm offering AI research agents for finding perfect customers for business.,2024,2250000.0,seed,Finn Mallery|Kenson Chung,Y Combinator|Pioneer Fund|Vijay Krishnan|Matt Wetrich,Sales AI|AI Research,San Francisco,California,United States,"""AI-Driven Sales Optimization Solutions""",https://www.origamiagents.com/,https://www.linkedin.com/company/origamiagents/,https://www.crunchbase.com/organization/origami-agents,https://venturebeat.com/ai/y-combinators-hottest-startup-origami-agents-secures-2m-seed-round-to-supercharge-sales-teams-with-ai/,2025-07-24 06:33:30.668330,3.2,28.0,4.5,40,growth,0.85,4.7,4.3,1.5,4.2
Decagon,Decagon is a conversational AI platform that provides a centralized AI engine to resolve issues in any language and across all channels.,2023,133000000.0,series_c,Jesse Zhang|Ashwin Sreenivas,Andreessen Horowitz|Accel|Bond|Forerunner|A*,AI|Customer Support,,,United States,"""AI-Driven Customer Support Automation Solutions""",https://decagon.ai,https://www.linkedin.com/company/decagon-ai,https://www.crunchbase.com/organization/decagon-485e,https://www.businessinsider.com/pitch-deck-startup-decagon-raises-vc-funding-ai-support-agents-2024-6,2025-07-24 06:33:42.183796,3.2,25.0,4.5,40,growth,0.85,4.3,3.8,1.5,4.2
Coho AI,Coho AI provides a product-led revenue platform to help software-as-a-service companies focus on the right revenue opportunities.,2021,8500000.0,seed,Ariel Maislos|Itamar Falcon|Michael Ehrlich,Eight Roads Ventures|Techaviv Founder Partners|Ariel Maislos|Natan Linder|Shlomo Kramer,AI|B2B|SaaS,,,United States,"""B2B SaaS Revenue Optimization Analytics Platform""",https://coho.ai,https://www.linkedin.com/company/coho-ai,https://www.crunchbase.com/organization/coho-ai,https://techcrunch.com/2023/01/12/coho-ai-which-uses-ai-to-help-b2b-saas-companies-boost-revenue-raises-8-5m/,2025-07-24 06:33:51.694119,7.0,15.0,4.0,30,unknown,0.85,4.3,3.8,1.5,4.2
Darrow,Darrow is a legal data security platform that ingests amounts of publicly-available documents to search for class action litigation.,2020,47000000.0,series_b,Elad Spiegelman|Evyatar Ben Artzi|Gila Hayat,Y Combinator|F2 Venture Capital|Nfx|Entrée Capital|Georgian,AI|Legal Tech,,,United States,"""AI-Driven Legal Analytics for Class Action Litigation""",https://darrow.ai,https://www.linkedin.com/company/darrow-ai,https://www.crunchbase.com/organization/darrow,https://techcrunch.com/2023/09/19/darrow-legal-tech/,2025-07-24 06:34:02.504343,0.3,25.0,3.5,10,growth,0.85,3.8,3.2,0.15,3.0
xAI,XAI is an artificial intelligence startup that develops AI solutions and tools to enhance reasoning and search capabilities.,2023,22412372021.0,corporate_round,Elon Musk|Christian Szegedy|Greg Yang|Kyle Kosic|Manuel Kroiss,Andreessen Horowitz|Blackrock|Nvidia|Tribe Capital|Sequoia Capital,AI|Artificial Intelligence,San Francisco,California,United States,"""General Artificial Intelligence Research and Development""",https://x.ai,https://www.linkedin.com/company/xai,https://www.crunchbase.com/organization/xai,https://www.seattletimes.com/business/elon-musk-sells-x-to-his-own-xai-for-33-billion-in-all-stock-deal/,2025-07-24 06:34:18.171411,15.0,35.0,4.5,30,growth,0.85,4.3,4.0,3.0,4.2
Humanise.AI,"Humanise.AI runs conversational marketing campaigns, connecting ads to bots, that increase conversion and close sales.",2023,,,Duncan Anderson|John David Wuarin,,NLP|text processing,,,United States,"""AI-Driven Natural Language Processing Tools""",https://humanise.ai/,https://www.linkedin.com/company/humanise.ai,https://www.crunchbase.com/organization/humanise-ai,https://humanizeai.com/,2025-07-24 06:34:43.362099,0.8,20.0,4.5,15,growth,0.85,4.7,4.3,0.5,4.2
CueIn,"CueIn unifies customer support data with generative AI, enhancing CX team efficiency.",2021,,,Mayukh Bhaowal|Vignesh Ganapathy,,Customer Experience|AI,,,United States,"""AI-Driven Customer Insights for Conversational Analytics""",https://cuein.ai,https://www.linkedin.com/company/cuein-ai/,https://www.crunchbase.com/organization/cuein,https://cuein.ai/,2025-07-24 06:34:52.476498,4.2,20.3,4.0,15,growth,0.85,4.3,3.8,1.2,3.8
Brevian,"Brevian is a no-code platform enables business users to create secure AI agents, integrate with data and applications, answer queries.",2023,9000000.0,seed,Ram Swaminathan|Vinay Wagh,Felicis,Sales AI|Sales Intelligence|Productivity Tools,,,United States,"""AI-Driven Sales Intelligence and Customer Insights Platform""",https://brevian.ai/,https://www.linkedin.com/company/brevian-ai,https://www.crunchbase.com/organization/brevian,https://brevian.ai,2025-07-24 06:35:02.026404,3.2,28.0,4.5,40,growth,0.85,4.7,4.2,1.5,4.3
Hume AI,Hume AI is a research lab and technology company building AI systems with emotional intelligence.,2021,72771859.0,series_b,Alan Cowen|John Beadle,Eqt Ventures|Union Square Ventures|Wisdom Ventures|Metaplanet|Lg Technology Ventures,AI|Voice Technology|Emotional Intelligence,Berkeley,California,United States,"""AI-Driven Conversational Interfaces for Healthcare and Customer Service""",https://hume.ai,https://www.linkedin.com/company/hume-ai,https://www.crunchbase.com/organization/hume-ai,https://www.anthropic.com/customers/hume,2025-07-24 06:35:14.133947,1.2,20.0,4.0,15,growth,0.85,4.3,3.8,0.8,3.8
Lindy,"Lindy is an AI agent builder that helps businesses and entrepreneurs automate tedious tasks with a no-code, AI-native platform.",1932,49900000.0,series_b,Florent Crivello,Menlo Ventures|Coatue|Sv Angel|Battery Ventures|Gtmfund,AI|Automation,,,United States,"""AI Workflow Automation Solutions for Businesses""",https://www.lindy.ai,https://www.linkedin.com/company/lindyai/,https://www.crunchbase.com/organization/lindy,https://www.lindy.ai/,2025-07-24 06:35:22.754281,0.0,0.0,1.0,0,unknown,0.35,1.0,1.0,0.0,1.0
Rad AI,"Rad AI develops software that uses AI to automate radiology report writing, aiming to enhance accuracy and reduce radiologist burnout.",2018,151000000.0,series_c,Doktor Gurson|Jeff Chang,Khosla Ventures|Transformation Capital|Quantumlight|Fifty Years|Kickstart,AI|Healthcare|Automation,,,United States,"""AI-Driven Radiology Workflow Automation Solutions""",https://www.radai.com,https://www.linkedin.com/company/radai,https://www.crunchbase.com/organization/radai,https://mlq.ai/startups/qevlar-ai/,2025-07-24 06:35:33.285387,0.5,35.0,4.0,10,early,0.85,3.8,3.2,0.3,3.5
Seek AI,Seek AI provides an AI automation platform to generate and maintain code for answering ad-hoc data questions.,2021,9000000.0,series_unknown,Sarah Nagy,Conviction Partners|Battery Ventures|Mustafa Suleyman|Njp Ventures|Tristan Handy,Generative AI|Natural Language Processing,New York,New York,United States,"""Natural Language Processing for Data Analytics Solutions""",https://www.seekwhatmatters.com,https://www.linkedin.com/company/seek-ai,https://www.crunchbase.com/organization/seek-ai,https://startup.ml/seek-ai/,2025-07-24 06:35:43.880341,1.2,20.0,4.0,15,growth,0.85,4.2,3.8,0.8,3.8
Roe AI,Roe AI is an AI-native data platform for unstructured data stored in blob storage and CRMs.,2023,3500000.0,seed,Jason Wang|Richard Meng,Y Combinator|Gradient|Orange Collective|Ardent Venture Partners|Daniel Svonava,AI|Compliance|Risk Management,,,United States,"""AI-Driven Compliance and Risk Management Solutions""",https://www.getroe.ai/,https://www.linkedin.com/company/roe-ai/,https://www.crunchbase.com/organization/roe-ai,https://www.getroe.ai/,2025-07-24 06:35:53.965099,7.2,20.1,4.5,40,growth,0.85,4.7,4.3,3.5,4.6
Simular,The Autonomous Computer Company,2024,5499995.0,seed,Ang Li|Jc Yang,South Park Commons|Yisu Jin|Eddie Kessler,AI|Automation|Productivity,,,United States,"""AI-Driven Workflow Automation Solutions""",https://simular.ai,https://www.linkedin.com/company/simular-ai,https://www.crunchbase.com/organization/simular,https://www.simular.ai/,2025-07-24 06:36:04.001741,0.8,35.0,4.5,40,growth,0.85,4.3,4.1,1.2,4.2
Krista Software,Krista is an AI-led SaaS company that offers an agentic platform for business process automation.,2016,27196451.0,series_a,Bhavesh Soni|John Michelsen|Madhav Sonthalia,Rally Ventures|Igrafx|Grotech Ventures|Seyen Capital|4S Bay Partners,AI|Conversational AI|Automation,,,United States,"""Conversational AI Automation for Business Processes""",https://krista.ai,https://www.linkedin.com/company/krista-ai,https://www.crunchbase.com/organization/krista-software,https://krista.ai/,2025-07-24 06:36:14.684224,2.3,30.0,3.5,15,growth,0.85,3.8,3.2,0.5,3.7
Fusemachines,"Fusemachines is an enterprise AI services and solutions provider that brings AI education, products, and jobs to underserved communities.",2013,104437500.0,private_equity,Sameer Maskey,Future Perfect Ventures|Rugged Ventures|Business Oxygen (Bo2)|Tectonic Capital,AI|Machine Learning|Natural Language Processing,New York,New York,United States,"""Enterprise AI Solutions for Natural Language Processing""",http://fusemachines.com/,https://www.linkedin.com/company/fusemachines,https://www.crunchbase.com/organization/fusemachines,https://www.bloomberg.com/news/articles/2024-01-23/ai-startup-fusemachines-strikes-spac-deal-to-list-on-nasdaq,2025-07-24 06:36:44.094071,1.2,22.5,3.8,15,growth,0.85,3.9,3.5,0.8,3.7
Mytra,Mytra is a robotics company developing software-defined warehouse robotics solutions to automate industrial tasks in logistics.,2007,78000000.0,series_b,Chris Walti|Ahmad Baitalmal,Eclipse Ventures|Promus Ventures|Life Extension Ventures|Greenoaks|515 Ventures,Robotics|AI,,,United States,"""AI-Driven Warehouse Robotics Automation Solutions""",http://mytra.ai,https://www.linkedin.com/company/mytra-ai,https://www.crunchbase.com/organization/mytra,https://venturebeat.com/ai/former-tesla-lead-unveils-warehouse-robot-that-can-lift-3000-lbs/,2025-07-24 06:37:00.903654,0.3,20.0,3.5,10,growth,0.85,3.8,3.2,0.15,3.0
Atomic AI,Atomic AI is a developing the cutting-edge fusion of machine learning and structural biology to unlock RNA drug discovery.,2021,38500000.0,series_a,Raphael Townshend,8Vc|Aix Ventures|Playground Global|Greylock|Modi Ventures,Biotech|AI|Drug Discovery,,,United States,"""AI-Driven RNA Drug Discovery Solutions""",https://atomic.ai/,https://www.linkedin.com/company/atomic-ai-rna/,https://www.crunchbase.com/organization/atomic-ai,https://techcrunch.com/2023/01/25/with-new-funding-atomic-ai-envisions-rna-as-the-next-frontier-in-drug-discovery/,2025-07-24 06:37:13.047971,1.2,15.0,4.0,15,unknown,0.85,4.2,3.8,0.8,3.8
Battleground Kia,"Battleground Kia is a car dealership that provides KIA, Soul, Forte, and Sorento vehicles in Raleigh.",2020,,,Maya Hutchinson,,AI|Advertising|Political Campaigns,Denver,Colorado,United States,"""Generative AI for Political Campaign Advertising""",http://battlegroundkia.com,https://www.linkedin.com/company/battleground-kia,https://www.crunchbase.com/organization/battleground-kia,https://www.wired.com/story/battelgroundai-ai-progressive-political-ads/,2025-07-24 06:37:23.518425,0.3,35.0,3.5,10,growth,0.85,3.8,2.5,0.15,3.0
Abridge,Abridge is an AI-driven platform that transforms patient-clinician conversations into structured clinical notes for healthcare industries.,2018,757500000.0,series_e,Florian Metze|Sandeep Konam|Shivdev Rao,Andreessen Horowitz|Khosla Ventures|Bessemer Venture Partners|Ivp|Lightspeed Venture Partners,Healthcare AI|NLP,,,United States,"""AI-Driven Healthcare Communication Solutions""",https://www.abridge.com,https://www.linkedin.com/company/abridgehq,https://www.crunchbase.com/organization/abridge-d1a4,https://techcrunch.com/2025/02/27/stripe-ceo-says-ai-startups-are-growing-faster-than-saas-ever-did-and-calling-them-wrappers-misses-the-point/?utm_source=chatgpt.com,2025-07-24 06:38:09.394542,2.3,35.0,3.8,15,growth,0.85,3.5,3.0,0.8,3.7
Akooda,"Akooda is a Ops Intelligence platform, providing true insights on existing SaaS tools used across the digital footprint.",2020,11500000.0,seed,Yuval Gonczarowski,Founder Collective|Village Global|Flybridge|Nfx|Argon Ventures,AI|SaaS|Data Analysis,,,United States,"""AI-Driven Operational Insights for SaaS Environments""",https://www.akooda.co/,https://www.linkedin.com/company/akooda/,https://www.crunchbase.com/organization/akooda,https://techcrunch.com/2023/07/25/akooda-is-using-ai-to-help-companies-understand-their-business-with-fewer-meetings/,2025-07-24 06:38:19.025959,3.2,28.0,4.5,15,growth,0.85,4.3,3.8,1.0,4.2
Tanka,Tanka - The Messenger with Memory for Team Collaboration.,2019,,,Kisson Lin,,AI|Messaging|Productivity,Redwood City,California,United States,"""AI-Driven Business Communication and Memory Solutions""",https://www.tanka.ai/,https://www.linkedin.com/company/tankaai/,https://www.crunchbase.com/organization/tanka-1bec,https://www.reuters.com/press-releases/tanka-brings-ai-memory-to-workplace-chat-2025-02-18/,2025-07-24 06:38:31.816421,3.2,25.0,4.0,15,growth,0.85,4.3,3.8,0.8,3.7
Napkin AI,"Visual AI for business storytelling. Napkin transforms your text into visuals, perfect for presentations, blogs and more.",2021,12000000.0,seed,Pramod Sharma|Jerome Scholler,Accel|Crv|Innorevo Ventures,AI|Graphic Design|Vertical AI,,,United States,"""AI-Driven Graphic Design Automation Solutions""",https://thenapkinai.com/,https://www.linkedin.com/company/napkin-ai,https://www.crunchbase.com/organization/napkin-ai,https://venturebeat.com/ai/napkin-vertical-ai-agents-design/,2025-07-24 06:38:54.779017,0.8,25.0,4.5,15,growth,0.85,4.3,4.0,0.9,4.2
Emergence,Emergence is technology company that advances science and development of AI agent systems for enterprise.,2023,,,former IBM researchers|Ravi Kokku|Satya Nitta|Sharad Sundararajan,,AI|automation|enterprise,New York City,New York,United States,"""Natural Language Processing Automation for Enterprise Solutions""",https://www.emergence.ai/,https://www.linkedin.com/company/emergenceai/,https://www.crunchbase.com/organization/emergence-9794,https://venturebeat.com/data-infrastructure/emergence-ais-craft-arrives-to-make-it-easy-for-enterprises-to-automate-their-entire-data-pipeline/,2025-07-24 06:39:06.937032,4.2,21.0,4.5,30,growth,0.85,4.7,4.3,1.5,4.6
WaveForms AI,WaveForms AI is a firm focused on developing improved audio intelligence through research and solutions.,2024,41500000.0,seed,Alexis Conneau|Coralie Lemaitre,Andreessen Horowitz|Techsphere Ventures,AI|Audio Software|Conversational AI,San Francisco,California,United States,"""AI-Driven Emotional Intelligence Audio Software""",https://www.waveforms.ai,https://www.linkedin.com/company/waveforms-ai,https://www.crunchbase.com/organization/waveforms-ai,https://www.bloomberg.com/news/articles/2024-12-09/ai-voice-startup-from-ex-openai-researcher-valued-at-200-million,2025-07-24 06:39:29.984412,1.2,20.0,4.5,15,growth,0.85,4.7,4.2,0.8,4.3
Black Forest Labs,"Black Forest Labs develops advanced generative deep learning models for images and videos, emphasizing broad accessibility and transparency.",2024,30601096.5,seed,,General Catalyst|Andreessen Horowitz|Mätch Vc|Garry Tan|Michael Ovitz,AI|Image Generation,,,United States,"""AI-Driven Image Generation Technology""",https://blackforestlabs.ai,https://www.linkedin.com/company/bflml,https://www.crunchbase.com/organization/black-forest-labs-01de,https://www.bloomberg.com/news/articles/2024-11-26/a16z-in-talks-for-200-million-round-in-black-forest-ai-startup-behind-grok,2025-07-24 06:39:39.532402,1.2,35.0,4.5,15,early,0.85,4.3,4.0,0.8,4.2
Promise,Promise streamlines government payments and benefits with secure technology.,2017,48120000.0,series_b,George Strompolos|Jamie Byrne|Dave Clark|Diana Frappier|Phaedra Ellis Lamkins,8Vc|Xyz Venture Capital|Y Combinator|Village Global|Kapor Capital,Generative AI|Film Production,,,United States,"""Generative AI Content Creation for Film and Series""",https://www.promise-pay.com,https://www.linkedin.com/company/joinpromise,https://www.crunchbase.com/organization/promise,https://www.reuters.com/technology/artificial-intelligence/andreessen-horowitz-backed-studio-promise-start-producing-movies-series-using-ai-2024-11-19/,2025-07-24 06:39:52.280136,0.2,35.0,3.5,10,growth,0.85,3.8,3.2,0.15,3.7
Hippocratic AI,Hippocratic AI is a healthcare technology company that develops safety-focused large-language models for medical applications.,2023,163000000.0,series_b,Munjal Shah|Alex Miller|Debajyoti Datta|Kim Parikh|Meenesh Bhimani,General Catalyst|Andreessen Horowitz|Nvidia|Kleiner Perkins|Sv Angel,Healthcare AI|Natural Language Processing,Silicon Valley,California,United States,"""AI-Driven Natural Language Processing for Healthcare""",https://www.hippocraticai.com,https://www.linkedin.com/company/hippocratic-ai-health,https://www.crunchbase.com/organization/hippocratic-ai,https://www.reuters.com/business/healthcare-pharmaceuticals/hippocratic-health-raises-50-mln-seed-funding-build-ai-model-2023-05-16/,2025-07-24 06:40:01.925426,10.8,25.0,4.8,30,growth,0.85,4.7,4.3,1.5,4.5
VantedgeAI,Scaling investing workflows with AI,2021,3000000.0,seed,Ravi Chachra|Vijay Lavhale,Y Combinator|Gmo Venturepartners|Asymmetry Ventures|Zillionize|Kevin Moore,AI|Fintech,Norwalk,CT,United States,"""AI-Driven Investment Workflow Optimization Platform""",https://www.vantedgeai.com/,https://www.linkedin.com/company/vantedgeai,https://www.crunchbase.com/organization/8vdx,https://www.ycombinator.com/companies/vantedgeai,2025-07-24 06:40:22.428558,1.2,23.5,4.0,15,growth,0.85,4.3,3.8,0.8,3.8
LeewayHertz Technologies,LeewayHertz is an AI-focused software development company empowering businesses with robust and scalable AI solutions.,2007,,,Akash Takyar,,AI|Fintech|Consulting|Development,,,United States,"""AI-Driven Fintech Solutions and Consulting Services""",https://www.leewayhertz.com/,https://www.linkedin.com/company/leewayhertz-technologies,https://www.crunchbase.com/organization/leewayhertz-technologies,https://www.leewayhertz.com/fintech-ai-consulting-and-development-company/,2025-07-24 06:40:31.929830,1.2,23.0,3.8,15,growth,0.85,3.5,3.0,0.5,3.5
Blu Analytics,Blu Analytics enables News Analytics in financial markets with predictive trading signals and managed trading accounts.,2023,,,,,AI|Fintech|Data Analytics,,,United States,"""AI-Driven Financial Analytics and Investment Optimization""",https://bluanalytics.io,https://www.linkedin.com/company/bluanalytics/,https://www.crunchbase.com/organization/blu-analytics,https://bluanalytics.io/,2025-07-24 06:40:44.004248,4.5,22.0,4.5,40,growth,0.85,4.3,4.1,1.8,4.2
Slope,Slope is a B2B financial platform that offers a variety of payment alternatives while being paid immediately.,2021,252125000.0,series_unknown,Alice Deng|Lawrence Lin Murata,Trinity Capital|Y Combinator|Union Square Ventures|Mischief|Fj Labs,Fintech|AI|Payments,,,United States,"""B2B Payments Risk Management Solutions with AI""",https://slopepay.com,https://www.linkedin.com/company/slope-tech,https://www.crunchbase.com/organization/slope-677a,https://medium.com/slope-stories/slopegpt-the-first-payments-risk-model-powered-by-gpt-4-cd444ab5242d,2025-07-24 06:40:59.350033,16.0,20.0,4.5,20,growth,0.85,4.5,3.8,1.5,4.2
Treat,Play to rescue real animals,2021,5462500.0,seed,,Velo Partners|Stardom Ventures|Petstock|Garrett Smallwood|Sharon Tal,Generative AI|E-commerce|Advertising,,,United States,"""Generative AI for Personalized Product Photography""",https://www.treatva.com,https://www.linkedin.com/company/treat-virtual-adoption,https://www.crunchbase.com/organization/treat-62eb,https://www.businessinsider.com/generative-artificial-intelligence-startup-treat-greylock-ecommerce-advertising-2023-3,2025-07-24 06:41:22.331679,0.1,35.0,4.0,10,early,0.85,4.2,3.8,0.5,3.5
Dazz,"Dazz delivers unified security remediation across code, clouds, infrastructure, and applications for security and development teams.",2021,80000000.0,series_unknown,Merav Bahat|Tomer Schwartz|Yuval Ofir,Insight Partners|Index Ventures|Cyberstarts|Greylock|Cerca Partners,Cybersecurity|Cloud Security,,,United States,"""Automated Cybersecurity Solutions for Cloud Vulnerability Management""",https://www.dazz.io,https://www.linkedin.com/company/dazz-io,https://www.crunchbase.com/organization/dazz-5dab,https://techcrunch.com/2024/07/24/dazz-snaps-up-50m-for-ai-based-automated-cloud-security-remediation/,2025-07-24 06:41:49.931887,4.5,14.0,4.0,15,unknown,0.85,4.2,3.8,1.2,4.1
Modular,Modular is an AI software developer platform that unifies the development and deployment of AI for everyone.,2022,115000000.0,series_b,Chris Lattner|Tim Davis,General Catalyst|Sv Angel|Greylock|Google Ventures|Factory,AI|Machine Learning,Palo Alto,California,United States,"""AI System Development and Optimization Platform""",https://www.modular.com,https://www.linkedin.com/company/modular-ai,https://www.crunchbase.com/organization/modular-ai,https://techcrunch.com/2023/08/24/modular-raises-100m-for-ai-dev-tools/,2025-07-24 06:42:00.866491,3.2,28.0,4.5,15,growth,0.85,4.7,4.3,1.0,4.2
Manas AI,Manas AI is a disruptive drug development AI firm that offers drugs for cancer and rare diseases.,2025,24600000.0,seed,Reid Hoffman|Siddhartha Mukherjee,General Catalyst|Greylock|Reid Hoffman,AI|Drug Discovery,,,United States,"""AI-Driven Oncology Drug Discovery Solutions""",https://www.manasai.co/,https://www.linkedin.com/company/manas-ai/,https://www.crunchbase.com/organization/manas-ai-2aa7,https://techcrunch.com/2025/01/27/reid-hoffmans-manas-ai-raises-24-6m-a-fraction-of-other-ai-drug-discovery-startups/,2025-07-24 06:42:11.737093,1.2,40.0,4.5,15,early,0.85,4.7,4.2,3.0,4.3
Milo,The Family AI - a copilot for parents to tackle the invisible load of running and raising a family.,1934,,seed,Archa Jain|Avni Patel Thompson,Y Combinator|Magnify Ventures|Openai Startup Fund|Terrence Rohan|Bronze Investments,AI|parenting|personal assistant,,,United States,"""AI-Driven Parental Task Management Solutions""",https://www.joinmilo.com,https://www.linkedin.com/company/joinmilo,https://www.crunchbase.com/organization/milo-b5f8,https://www.businessinsider.com/milo-ai-personal-assistant-for-parents-kids-openai-2023-8,2025-07-24 06:42:21.477067,0.0,0.0,1.0,0,unknown,0.35,1.0,1.0,0.0,1.0
Physical Intelligence,Physical Intelligence is an AI company developing machine learning for robots and other physical devices.,2024,435000000.0,series_a,Lachy Groom|Karol Hausman|Sergey Levine|Adnan Esmail|Brian Ichter|Quan Vuong,Openai|Khosla Ventures|Sequoia Capital|Bond|Thrive Capital,AI|Robotics,San Francisco,California,United States,"""AI-Driven Robotics Learning Solutions""",https://physicalintelligence.company,https://www.linkedin.com/company/physical-intelligence,https://www.crunchbase.com/organization/physical-intelligence-834b,https://pitchbook.com/news/articles/robotics-ai-physical-intelligence-bezos,2025-07-24 06:42:32.379285,1.2,20.0,4.5,15,growth,0.85,4.7,4.3,0.8,4.2
Apptronik,Apptronik designs and builds human-centered robotics systems.,2016,431724924.0,series_a,Bill Helmsing|Jeffrey Cardenas|Nicholas Paine,Google|B Capital|Capital Factory|Scrum Ventures|Ark Investment Management,robotics|industrial automation,Austin,Texas,United States,"""Industrial Humanoid Robotics for Hazardous Work Automation""",https://apptronik.com,https://www.linkedin.com/company/apptronik-inc.,https://www.crunchbase.com/organization/apptronik,https://www.axios.com/2024/03/15/humanoid-robots-mercedes-apptronik-apollo-automakers,2025-07-24 06:43:01.747093,1.2,20.0,3.5,15,growth,0.85,3.8,3.5,0.5,3.2
Agility Robotics,"Agility Robotics builds an efficient, agile, and robust legged platforms for real world applications.",2015,178792000.0,corporate_round,Damion Shelton|Jonathan Hurst|Mikhail Jones,Amazon|Playground Global|Tdk Ventures|Bossa Invest|Safar Partners,Robotics|AI,Corvallis,Oregon,United States,"""Industrial Humanoid Robotics and Fleet Management Solutions""",http://www.agilityrobotics.com,https://www.linkedin.com/company/agility-robotics,https://www.crunchbase.com/organization/agility-robotics,https://www.axios.com/2024/03/14/humanoid-robot-army-agility-digit-amazon-warehouse,2025-07-24 06:43:11.881420,0.3,20.0,3.5,10,growth,0.85,3.8,3.2,0.15,3.7
Listen Labs,Listen Labs is a platform that uses AI to conduct interviews and analyze qualitative data to help companies understand their customers.,2023,27000000.0,series_a,Alfred Wahlforss|Florian Juengermann,Sequoia Capital|Defiance Capital|Jeremy Yap,Artificial Intelligence|Enterprise Software,San Francisco Bay Area,California,United States,"""AI-Driven User Research Automation Solutions""",https://www.listenlabs.ai,https://www.linkedin.com/company/listenlabss,https://www.crunchbase.com/organization/listen-labs,https://topstartups.io/?funding_round=Series%20A,2025-07-24 06:43:34.015710,4.8,15.0,4.5,15,unknown,0.85,4.2,4.0,1.5,4.2
Advolve AI,AI-driven adtech startup that collect data to from public databases and private historical performance from our client’s ad history,2023,5750000.0,seed,João Sobreira|Djary Veiga|João Paulo Marinho Martins,Canary|Prosus Ventures|Valor Capital Group|Scale Up Ventures|Verve Capital,Marketing Automation|AI|Machine Learning,,,,"""AI-Driven Marketing Automation Solutions""",https://www.advolve.ai,https://www.linkedin.com/company/advolve-ai/,https://www.crunchbase.com/organization/advolve-ai,https://www.thesaasnews.com/news/advolve-ai-raises-5-million-in-seed-round,2025-07-24 06:44:02.836822,7.5,23.5,4.5,30,growth,0.85,4.3,3.8,1.8,4.2
VERSES,VERSES is a cognitive computing company building next-generation intelligent software systems modeled after the wisdom and genius of Nature.,2020,75956367.0,post_ipo_equity,Gabriel René|Capm Petersen|Dan Mapes|Gabriel Rene|Steven Swanson,G42|Decentranet|Pyfera Growth Capital,AI|Machine Learning,,,United States,"""Natural Ecosystem-Inspired Artificial General Intelligence Solutions""",https://www.verses.ai,https://www.linkedin.com/company/helloverses/,https://www.crunchbase.com/organization/verses,https://www.axios.com/2024/03/13/verses-ai-artificial-general-intelligence-chatgpt,2025-07-24 06:44:21.810421,0.5,30.0,3.8,10,growth,0.85,3.5,3.7,0.8,3.5
Moondream,Moondream builts a vision-language model that operates with 1.6 billion parameters.,2024,4500000.0,pre_seed,Jay Allen|Vik Korrapati,Felicis|Ascend|M12   Microsoft'S Venture Fund,AI|Machine Learning|NLP,San Francisco,California,United States,"""Local AI Vision-Language Model Solutions""",https://www.moondream.ai/,,https://www.crunchbase.com/organization/moondream-17e4,https://venturebeat.com/ai/moondream-raises-4-5m-to-prove-that-smaller-ai-models-can-still-pack-a-punch/,2025-07-24 06:44:32.059683,0.8,35.0,4.5,15,early,0.85,4.7,4.3,1.2,4.2
Narada,"Narada offers AI-driven automation for enterprise workflows, enhancing efficiency across various platforms.",2022,,,Kurt Keutzer|Amir Gholami|Dave Park,,AI|Enterprise Software,,,United States,"""AI-Driven Productivity and Task Automation Tools""",https://narada.ai,https://www.linkedin.com/company/narada-ai/about/,https://www.crunchbase.com/organization/narada,https://techcrunch.com/2024/10/29/narada-ais-enterprise-agent-will-use-workplace-tools-for-you/,2025-07-24 06:44:46.868630,3.2,28.0,4.0,15,growth,0.85,4.3,3.8,1.0,3.8
Stealth Startup,"Stealth Startup is a technology, information and internet platform.",2024,,,Raiza Martin|Jason Spielman|Stephen Hughes|Ajay Gulati|Carly Newman|Difeng Gao|Era Jain|Himadri Sanyal,,AI|Consumer Technology,,,United States,"""Consumer-Focused AI Natural Language Processing Solutions""",https://werebuilding.ai/,https://www.linkedin.com/feed/update/urn:li:activity:7269411457195225089/,https://www.crunchbase.com/organization/stealth-startup-0a47,https://techcrunch.com/2024/12/04/key-leaders-behind-googles-viral-notebooklm-are-leaving-to-create-their-own-startup/,2025-07-24 06:44:55.633754,7.2,25.0,4.5,40,growth,0.85,4.7,4.3,1.8,4.2
RagaAI,RagaAI is a software platform that offers solutions for LLM hallucinations and helps in cost optimization.,2022,4700000.0,seed,Gaurav Agarwal,Pi Ventures|Mana Ventures|Exfinity Venture Partners|Anorak Ventures|Tenoneten Ventures,AI|Machine Learning,Silicon Valley,California,United States,"""AI System Safety and Reliability Solutions""",http://www.raga.ai,https://www.linkedin.com/company/raga-ai/,https://www.crunchbase.com/organization/ragaai-inc,https://www.bloomberg.com/news/articles/2024-01-23/nvidia-alum-snags-funding-for-startup-that-fixes-broken-ai,2025-07-24 06:45:11.564591,1.2,25.0,4.0,15,growth,0.85,4.3,3.8,0.8,3.8
